18,92,392
19,92,346
20,92,138
21,92,135
22,92,135
23,92,156
24,92,482
25,92,502
26,92,522
27,92,528
28,92,545
29,92,500
30,92,135
31,92,32
32,92,32
33,92,32
34,92,32
35,92,32
36,92,31
37,92,31
38,92,31
39,92,31
40,92,31
41,92,31
42,92,32
43,92,31
44,92,31
45,92,31
46,92,31
47,92,31
48,92,31
49,92,31
50,92,31
51,92,31
52,92,31
53,92,31
54,92,31
55,92,31
56,92,31
57,92,32
58,92,32
59,92,32
60,92,32
61,92,32
62,92,32
63,92,32
64,92,32
65,92,33
66,92,32
67,92,33
68,92,32
69,92,33
70,92,32
71,92,33
72,92,32
73,92,32
74,92,33
75,92,33
76,92,33
77,92,32
78,92,33
79,92,33
80,92,32
81,92,32
82,92,32
83,92,32
84,92,32
85,92,32
86,92,33
87,92,33
88,92,33
89,92,33
90,92,34
91,92,34
92,92,34
93,92,35
94,92,36
95,92,35
96,92,44
99,92,0
100,92,148
101,92,147
102,92,148
103,92,156
104,92,673
105,92,703
106,92,718
107,92,710
108,92,714
109,92,718
110,92,717
111,92,714
112,92,715
113,92,702
114,92,704
115,92,703
116,92,697
117,92,688
118,92,665
119,92,653
120,92,658
0,93,680
1,93,564
2,93,33
3,93,56
4,93,51
5,93,51
6,93,53
7,93,57
8,93,60
9,93,62
10,93,63
11,93,68
12,93,326
13,93,375
14,93,385
15,93,388
16,93,394
17,93,391
18,93,395
19,93,340
20,93,146
21,93,135
22,93,135
23,93,146
24,93,471
25,93,499
26,93,520
27,93,526
28,93,540
29,93,497
30,93,50
31,93,32
32,93,32
33,93,32
34,93,32
35,93,32
36,93,31
37,93,31
38,93,31
39,93,31
40,93,31
41,93,31
42,93,32
43,93,31
44,93,31
45,93,31
46,93,31
47,93,31
48,93,31
49,93,31
50,93,31
51,93,31
52,93,31
53,93,31
54,93,31
55,93,31
56,93,31
57,93,32
58,93,32
59,93,32
60,93,32
61,93,32
62,93,32
63,93,33
64,93,32
65,93,32
66,93,33
67,93,33
68,93,33
69,93,33
70,93,32
71,93,32
72,93,32
73,93,32
74,93,33
75,93,33
76,93,32
77,93,33
78,93,35
79,93,35
80,93,31
81,93,32
82,93,32
83,93,32
84,93,32
85,93,32
86,93,32
87,93,33
88,93,33
89,93,33
90,93,34
91,93,34
92,93,34
93,93,34
94,93,35
95,93,35
96,93,39
99,93,347
100,93,148
101,93,147
102,93,148
103,93,0
104,93,684
105,93,690
106,93,708
107,93,711
108,93,724
109,93,702
110,93,724
111,93,725
112,93,713
113,93,714
114,93,707
115,93,700
116,93,697
117,93,689
118,93,666
119,93,640
120,93,653
0,94,686
1,94,529
2,94,32
3,94,76
4,94,42
5,94,42
6,94,47
7,94,64
8,94,282
9,94,297
10,94,310
11,94,325
12,94,373
13,94,386
14,94,386
15,94,391
16,94,394
17,94,404
18,94,398
19,94,388
20,94,146
21,94,135
22,94,135
23,94,153
24,94,477
25,94,501
26,94,516
27,94,517
28,94,416
29,94,333
30,94,142
31,94,32
32,94,32
33,94,32
34,94,32
35,94,31
36,94,31
37,94,32
38,94,31
39,94,31
40,94,31
41,94,31
42,94,31
43,94,32
44,94,31
45,94,31
46,94,31
47,94,31
48,94,31
49,94,31
50,94,31
51,94,31
52,94,31
53,94,31
54,94,31
55,94,31
56,94,31
57,94,31
58,94,32
59,94,32
60,94,32
61,94,32
62,94,32
63,94,32
64,94,32
65,94,32
66,94,32
67,94,32
68,94,32
69,94,32
70,94,32
71,94,33
72,94,33
73,94,33
74,94,33
75,94,33
76,94,32
77,94,33
78,94,33
79,94,31
80,94,31
81,94,32
82,94,32
83,94,32
84,94,32
85,94,32
86,94,33
87,94,33
88,94,33
89,94,33
90,94,34
91,94,33
92,94,34
93,94,34
94,94,35
95,94,35
96,94,41
99,94,187
100,94,148
101,94,148
102,94,149
103,94,159
104,94,706
105,94,704
106,94,720
107,94,708
108,94,727
109,94,734
110,94,718
111,94,720
112,94,720
113,94,703
114,94,705
115,94,693
116,94,692
117,94,693
118,94,654
119,94,648
120,94,652
0,95,661
1,95,0
2,95,32
3,95,193
4,95,41
5,95,42
6,95,42
7,95,42
8,95,51
9,95,78
10,95,286
11,95,315
12,95,344
13,95,382
14,95,383
15,95,391
16,95,396
17,95,395
18,95,396
19,95,386
20,95,137
21,95,134
22,95,135
23,95,144
24,95,351
25,95,277
26,95,203
27,95,155
28,95,137
29,95,135
30,95,114
31,95,32
32,95,33
33,95,32
34,95,32
35,95,32
36,95,32
37,95,31
38,95,31
39,95,31
40,95,31
41,95,31
42,95,31
43,95,31
44,95,32
45,95,31
46,95,31
47,95,31
48,95,31
49,95,31
50,95,31
51,95,31
52,95,31
53,95,31
54,95,31
55,95,31
56,95,31
57,95,31
58,95,31
59,95,31
60,95,31
61,95,31
62,95,31
63,95,31
64,95,31
65,95,31
66,95,31
67,95,31
68,95,31
69,95,32
70,95,31
71,95,32
72,95,31
73,95,32
74,95,32
75,95,32
76,95,32
77,95,32
78,95,32
79,95,32
80,95,32
81,95,33
82,95,33
83,95,33
84,95,34
85,95,33
86,95,34
87,95,33
88,95,34
89,95,34
90,95,34
91,95,35
92,95,34
93,95,34
94,95,35
95,95,35
96,95,36
99,95,166
100,95,146
101,95,147
102,95,148
103,95,165
104,95,714
105,95,728
106,95,742
107,95,750
108,95,751
109,95,747
110,95,736
111,95,724
112,95,732
113,95,722
114,95,713
115,95,711
116,95,696
117,95,684
118,95,653
119,95,648
120,95,660
0,96,710
1,96,429
2,96,33
3,96,55
4,96,54
5,96,55
6,96,58
7,96,59
8,96,61
9,96,62
10,96,64
11,96,67
12,96,70
13,96,72
14,96,77
15,96,359
16,96,375
17,96,358
18,96,284
19,96,212
20,96,135
21,96,134
22,96,133
23,96,133
24,96,137
25,96,133
26,96,130
27,96,126
28,96,126
29,96,124
30,96,120
31,96,34
32,96,32
33,96,32
34,96,32
35,96,32
36,96,32
37,96,31
38,96,31
39,96,31
40,96,31
41,96,31
42,96,30
43,96,32
44,96,32
45,96,31
46,96,31
47,96,31
48,96,31
49,96,31
50,96,31
51,96,31
52,96,31
53,96,31
54,96,31
55,96,31
56,96,31
57,96,31
58,96,31
59,96,31
60,96,31
61,96,31
62,96,31
63,96,31
64,96,31
65,96,31
66,96,31
67,96,31
68,96,31
69,96,31
70,96,31
71,96,31
72,96,32
73,96,32
74,96,32
75,96,32
76,96,32
77,96,32
78,96,33
79,96,33
80,96,32
81,96,33
82,96,33
83,96,34
84,96,33
85,96,33
86,96,34
87,96,33
88,96,34
89,96,34
90,96,35
91,96,34
92,96,34
93,96,35
94,96,34
95,96,34
96,96,35
99,96,180
100,96,146
101,96,146
102,96,150
104,96,734
105,96,731
106,96,733
107,96,746
108,96,760
109,96,753
110,96,741
111,96,727
112,96,723
113,96,712
114,96,700
115,96,697
116,96,694
117,96,674
118,96,644
119,96,648
120,96,663
0,97,657
1,97,900
2,97,32
3,97,79
4,97,90
5,97,90
6,97,86
7,97,81
8,97,78
9,97,78
10,97,78
11,97,77
12,97,77
13,97,76
14,97,76
15,97,76
16,97,77
17,97,77
18,97,77
19,97,78
20,97,79
21,97,80
22,97,80
23,97,83
24,97,111
25,97,126
26,97,127
27,97,126
28,97,125
29,97,124
30,97,120
31,97,32
32,97,32
33,97,32
34,97,32
35,97,32
36,97,31
37,97,31
38,97,31
39,97,31
40,97,31
41,97,30
42,97,31
43,97,31
44,97,31
45,97,31
46,97,31
47,97,31
48,97,31
49,97,31
50,97,31
51,97,31
52,97,31
53,97,31
54,97,31
55,97,31
56,97,31
57,97,31
58,97,31
59,97,31
60,97,31
61,97,31
62,97,31
63,97,31
64,97,31
65,97,31
66,97,31
67,97,31
68,97,31
69,97,31
70,97,31
71,97,32
72,97,32
73,97,31
74,97,32
75,97,32
76,97,32
77,97,32
78,97,32
79,97,32
80,97,32
81,97,33
82,97,33
83,97,33
84,97,34
85,97,34
86,97,33
87,97,33
88,97,35
89,97,34
90,97,34
91,97,34
92,97,34
93,97,35
94,97,35
95,97,35
96,97,35
99,97,180
100,97,145
101,97,146
102,97,147
103,97,0
104,97,727
105,97,727
106,97,744
107,97,743
108,97,755
109,97,750
110,97,742
111,97,724
112,97,727
113,97,716
114,97,699
115,97,695
116,97,689
117,97,674
118,97,636
119,97,641
120,97,668
0,98,701
1,98,33
2,98,32
3,98,72
4,98,91
5,98,80
6,98,71
7,98,70
8,98,70
9,98,71
10,98,70
11,98,70
12,98,71
13,98,71
14,98,72
15,98,73
16,98,76
17,98,89
18,98,122
19,98,130
20,98,128
21,98,129
22,98,130
23,98,131
24,98,130
25,98,129
26,98,127
27,98,126
28,98,126
29,98,124
30,98,121
31,98,34
32,98,32
33,98,32
34,98,32
35,98,32
36,98,31
37,98,31
38,98,31
39,98,31
40,98,31
41,98,30
42,98,30
43,98,30
44,98,32
45,98,31
46,98,31
47,98,31
48,98,31
49,98,31
50,98,31
51,98,31
52,98,31
53,98,31
54,98,31
55,98,31
56,98,31
57,98,31
58,98,31
59,98,31
60,98,31
61,98,31
62,98,31
63,98,31
64,98,31
65,98,31
66,98,31
67,98,31
68,98,31
69,98,31
70,98,31
71,98,32
72,98,32
73,98,31
74,98,32
75,98,32
76,98,32
77,98,31
78,98,32
79,98,32
80,98,32
81,98,33
82,98,33
83,98,34
84,98,33
85,98,33
86,98,35
87,98,35
88,98,34
89,98,34
90,98,34
91,98,34
92,98,34
93,98,35
94,98,37
95,98,37
96,98,73
97,98,82
98,98,82
99,98,79
100,98,76
101,98,75
102,98,74
103,98,73
104,98,73
105,98,73
106,98,73
107,98,74
108,98,74
109,98,74
110,98,74
111,98,77
112,98,79
113,98,82
114,98,94
115,98,609
116,98,647
117,98,654
118,98,628
119,98,636
120,98,661
0,99,658
1,99,33
2,99,32
3,99,75
4,99,98
5,99,99
6,99,98
7,99,88
8,99,75
9,99,73
10,99,76
11,99,77
12,99,74
13,99,76
14,99,74
15,99,75
16,99,76
17,99,77
18,99,77
19,99,78
20,99,78
21,99,80
22,99,77
23,99,80
24,99,79
25,99,86
26,99,124
27,99,127
28,99,126
29,99,125
30,99,121
31,99,33
32,99,33
33,99,32
34,99,32
35,99,32
36,99,31
37,99,31
38,99,31
39,99,31
40,99,31
41,99,31
42,99,30
43,99,30
44,99,30
45,99,31
46,99,31
47,99,31
48,99,31
49,99,31
50,99,31
51,99,31
52,99,31
53,99,31
54,99,31
55,99,31
56,99,31
57,99,31
58,99,31
59,99,31
60,99,31
61,99,31
62,99,31
63,99,31
64,99,31
65,99,31
66,99,31
67,99,31
68,99,32
69,99,31
70,99,32
71,99,32
72,99,31
73,99,32
74,99,32
75,99,32
76,99,32
77,99,32
78,99,32
79,99,32
80,99,33
81,99,33
82,99,33
83,99,34
84,99,33
85,99,33
86,99,34
87,99,33
88,99,34
89,99,35
90,99,33
91,99,34
92,99,34
93,99,37
94,99,37
95,99,40
96,99,77
97,99,82
98,99,81
99,99,79
100,99,76
101,99,76
102,99,74
103,99,73
104,99,73
105,99,73
106,99,73
107,99,73
108,99,73
109,99,74
110,99,76
111,99,78
112,99,81
113,99,85
114,99,0
115,99,656
116,99,675
117,99,672
118,99,639
119,99,636
120,99,660
0,100,652
1,100,659
2,100,660
3,100,900
4,100,32
5,100,32
6,100,81
7,100,67
8,100,69
9,100,72
10,100,70
11,100,71
12,100,71
13,100,74
14,100,59
15,100,72
16,100,58
17,100,86
18,100,95
19,100,126
20,100,133
21,100,132
22,100,132
23,100,132
24,100,132
25,100,130
26,100,129
27,100,128
28,100,127
29,100,126
30,100,123
31,100,37
32,100,32
33,100,32
34,100,32
35,100,32
36,100,32
37,100,31
38,100,31
39,100,31
40,100,31
41,100,31
42,100,31
43,100,30
44,100,31
45,100,31
46,100,31
47,100,31
48,100,31
49,100,31
50,100,31
51,100,31
52,100,31
53,100,31
54,100,31
55,100,31
56,100,31
57,100,31
58,100,31
59,100,31
60,100,31
61,100,31
62,100,31
63,100,31
64,100,31
65,100,31
66,100,31
67,100,31
68,100,31
69,100,32
70,100,32
71,100,32
72,100,32
73,100,32
74,100,32
75,100,32
76,100,32
77,100,32
78,100,32
79,100,33
80,100,33
81,100,33
82,100,33
83,100,34
84,100,33
85,100,34
86,100,33
87,100,34
88,100,35
89,100,34
90,100,34
91,100,34
92,100,35
93,100,37
94,100,38
95,100,57
96,100,79
97,100,77
98,100,76
99,100,75
100,100,73
101,100,72
102,100,72
103,100,71
104,100,72
105,100,72
106,100,72
107,100,72
108,100,73
109,100,74
110,100,76
111,100,81
112,100,83
113,100,86
114,100,113
115,100,326
116,100,654
117,100,656
118,100,632
119,100,641
120,100,657
0,101,650
1,101,647
2,101,652
3,101,646
4,101,653
5,101,654
6,101,651
7,101,47
8,101,31
9,101,76
10,101,72
11,101,69
12,101,71
13,101,74
14,101,79
15,101,77
16,101,86
17,101,80
18,101,86
19,101,93
20,101,94
21,101,130
22,101,132
23,101,132
24,101,131
25,101,130
26,101,129
27,101,128
28,101,127
29,101,126
30,101,124
31,101,38
32,101,32
33,101,32
34,101,32
35,101,32
36,101,32
37,101,32
38,101,31
39,101,31
40,101,31
41,101,31
42,101,30
43,101,31
44,101,30
45,101,31
46,101,31
47,101,31
48,101,31
49,101,31
50,101,31
51,101,31
52,101,31
53,101,31
54,101,31
55,101,31
56,101,31
57,101,31
58,101,31
59,101,31
60,101,31
61,101,31
62,101,31
63,101,31
64,101,31
65,101,31
66,101,31
67,101,31
68,101,31
69,101,32
70,101,31
71,101,31
72,101,32
73,101,32
74,101,32
75,101,32
76,101,32
77,101,33
78,101,32
79,101,32
80,101,33
81,101,33
82,101,33
83,101,34
84,101,33
85,101,33
86,101,33
87,101,33
88,101,34
89,101,35
90,101,34
91,101,34
92,101,35
93,101,36
94,101,53
95,101,64
96,101,75
97,101,74
98,101,73
99,101,71
100,101,71
101,101,70
102,101,71
103,101,71
104,101,71
105,101,71
106,101,73
107,101,74
108,101,75
109,101,78
110,101,81
111,101,84
112,101,87
113,101,90
114,101,106
115,101,643
116,101,654
117,101,652
118,101,614
119,101,637
120,101,643
0,102,648
1,102,650
2,102,653
3,102,900
4,102,32
5,102,32
6,102,75
7,102,70
8,102,70
9,102,71
10,102,72
11,102,74
12,102,79
13,102,98
14,102,80
15,102,86
16,102,75
17,102,80
18,102,88
19,102,82
20,102,93
21,102,123
22,102,131
23,102,132
24,102,131
25,102,130
26,102,129
27,102,128
28,102,127
29,102,125
30,102,124
31,102,73
32,102,33
33,102,32
34,102,32
35,102,32
36,102,31
37,102,31
38,102,31
39,102,31
40,102,31
41,102,31
42,102,31
43,102,30
44,102,30
45,102,31
46,102,31
47,102,31
48,102,31
49,102,31
50,102,31
51,102,31
52,102,31
53,102,31
54,102,31
55,102,31
56,102,31
57,102,31
58,102,31
59,102,31
60,102,31
61,102,31
62,102,31
63,102,31
64,102,31
65,102,31
66,102,31
67,102,31
68,102,31
69,102,31
70,102,31
71,102,32
72,102,32
73,102,32
74,102,32
75,102,32
76,102,32
77,102,33
78,102,32
79,102,32
80,102,32
81,102,32
82,102,32
83,102,33
84,102,33
85,102,32
86,102,33
87,102,34
88,102,35
89,102,33
90,102,34
91,102,34
92,102,35
93,102,37
94,102,54
95,102,71
96,102,81
97,102,80
98,102,79
99,102,79
100,102,80
101,102,80
102,102,80
103,102,80
104,102,78
105,102,74
106,102,72
107,102,72
108,102,72
109,102,72
110,102,71
111,102,71
112,102,71
113,102,72
114,102,72
115,102,73
116,102,73
117,102,73
118,102,75
119,102,78
120,102,0
0,103,879
1,103,33
2,103,32
3,103,69
4,103,76
5,103,71
6,103,70
7,103,71
8,103,72
9,103,73
10,103,75
11,103,77
12,103,61
13,103,77
14,103,71
15,103,88
16,103,74
17,103,73
18,103,75
19,103,76
20,103,85
21,103,68
22,103,88
23,103,83
24,103,79
25,103,98
26,103,109
27,103,122
28,103,124
29,103,124
30,103,124
31,103,70
32,103,32
33,103,33
34,103,32
35,103,32
36,103,32
37,103,32
38,103,31
39,103,31
40,103,31
41,103,31
42,103,30
43,103,31
44,103,30
45,103,30
46,103,31
47,103,31
48,103,31
49,103,31
50,103,31
51,103,31
52,103,31
53,103,31
54,103,31
55,103,31
56,103,31
57,103,31
58,103,31
59,103,31
60,103,31
61,103,31
62,103,31
63,103,31
64,103,31
65,103,31
66,103,31
67,103,31
68,103,31
69,103,31
70,103,31
71,103,31
72,103,32
73,103,32
74,103,31
75,103,32
76,103,32
77,103,32
78,103,32
79,103,33
80,103,33
81,103,34
82,103,33
83,103,34
84,103,34
85,103,34
86,103,33
87,103,34
88,103,35
89,103,34
90,103,34
91,103,35
92,103,35
93,103,41
94,103,56
95,103,69
96,103,78
97,103,78
98,103,78
99,103,78
100,103,78
101,103,78
102,103,78
103,103,77
104,103,76
105,103,76
106,103,76
107,103,75
108,103,74
109,103,74
110,103,74
111,103,74
112,103,75
113,103,75
114,103,75
115,103,74
116,103,74
117,103,73
118,103,73
119,103,73
120,103,75
0,104,71
1,104,32
2,104,32
3,104,92
4,104,91
5,104,91
6,104,90
7,104,90
8,104,94
9,104,94
10,104,91
11,104,92
12,104,91
13,104,87
14,104,85
15,104,86
16,104,127
17,104,139
18,104,137
19,104,133
20,104,133
21,104,131
22,104,131
23,104,132
24,104,131
25,104,129
26,104,129
27,104,127
28,104,126
29,104,125
30,104,124
31,104,82
32,104,32
33,104,32
34,104,32
35,104,32
36,104,32
37,104,32
38,104,31
39,104,31
40,104,31
41,104,31
42,104,31
43,104,31
44,104,30
45,104,30
46,104,30
47,104,30
48,104,31
49,104,31
50,104,31
51,104,31
52,104,31
53,104,31
54,104,31
55,104,31
56,104,31
57,104,31
58,104,31
59,104,31
60,104,31
61,104,31
62,104,31
63,104,31
64,104,31
65,104,31
66,104,31
67,104,31
68,104,31
69,104,31
70,104,32
71,104,31
72,104,31
73,104,32
74,104,32
75,104,32
76,104,33
77,104,32
78,104,32
79,104,32
80,104,33
81,104,33
82,104,33
83,104,33
84,104,32
85,104,33
86,104,34
87,104,34
88,104,35
89,104,34
90,104,34
91,104,34
92,104,35
93,104,37
94,104,60
95,104,68
96,104,76
97,104,75
98,104,75
99,104,75
100,104,74
101,104,74
102,104,74
103,104,74
104,104,73
105,104,75
106,104,77
107,104,78
108,104,82
109,104,84
110,104,86
111,104,90
112,104,91
113,104,93
114,104,100
115,104,156
116,104,499
117,104,603
118,104,578
119,104,606
120,104,633
0,105,635
1,105,628
2,105,639
3,105,86
4,105,31
5,105,53
6,105,91
7,105,88
8,105,87
9,105,88
10,105,84
11,105,83
12,105,83
13,105,83
14,105,83
15,105,83
16,105,85
17,105,89
18,105,102
19,105,130
20,105,133
21,105,129
22,105,130
23,105,129
24,105,130
25,105,129
26,105,128
27,105,127
28,105,126
29,105,125
30,105,124
31,105,121
32,105,33
33,105,32
34,105,32
35,105,32
36,105,32
37,105,32
38,105,31
39,105,32
40,105,31
41,105,31
42,105,31
43,105,31
44,105,31
45,105,30
46,105,30
47,105,30
48,105,30
49,105,31
50,105,31
51,105,31
52,105,31
53,105,31
54,105,31
55,105,31
56,105,31
57,105,31
58,105,31
59,105,31
60,105,31
61,105,31
62,105,31
63,105,31
64,105,31
65,105,31
66,105,32
67,105,31
68,105,31
69,105,31
70,105,31
71,105,32
72,105,32
73,105,32
74,105,32
75,105,32
76,105,32
77,105,33
78,105,32
79,105,33
80,105,33
81,105,33
82,105,33
83,105,33
84,105,34
85,105,34
86,105,34
87,105,35
88,105,34
89,105,34
90,105,34
91,105,34
92,105,35
93,105,56
94,105,80
95,105,113
96,105,138
97,105,139
98,105,140
99,105,142
100,105,142
101,105,143
102,105,145
103,105,149
104,105,151
105,105,153
106,105,154
107,105,146
108,105,105
109,105,95
110,105,94
111,105,93
112,105,92
113,105,91
114,105,90
115,105,89
116,105,88
117,105,89
118,105,89
119,105,89
120,105,89
0,106,90
1,106,39
2,106,31
3,106,86
4,106,84
5,106,82
6,106,81
7,106,81
8,106,83
9,106,92
10,106,95
11,106,99
12,106,93
13,106,98
14,106,95
15,106,75
16,106,66
17,106,73
18,106,72
19,106,72
20,106,74
21,106,91
22,106,76
23,106,81
24,106,108
25,106,128
26,106,128
27,106,127
28,106,126
29,106,124
30,106,124
31,106,119
32,106,34
33,106,32
34,106,32
35,106,32
36,106,32
37,106,32
38,106,31
39,106,31
40,106,31
41,106,31
42,106,31
43,106,31
44,106,31
45,106,30
46,106,30
47,106,30
48,106,31
49,106,31
50,106,31
51,106,31
52,106,31
53,106,31
54,106,31
55,106,31
56,106,31
57,106,31
58,106,31
59,106,31
60,106,31
61,106,31
62,106,31
63,106,31
64,106,31
65,106,31
66,106,31
67,106,31
68,106,31
69,106,32
70,106,31
71,106,32
72,106,32
73,106,32
74,106,32
75,106,32
76,106,32
77,106,32
78,106,33
79,106,32
80,106,33
81,106,33
82,106,33
83,106,33
84,106,33
85,106,33
86,106,34
87,106,33
88,106,35
89,106,34
90,106,34
91,106,35
92,106,35
93,106,46
94,106,70
95,106,99
96,106,101
97,106,99
98,106,99
99,106,98
100,106,95
101,106,93
102,106,92
103,106,88
104,106,87
105,106,86
106,106,88
107,106,89
108,106,91
109,106,92
110,106,92
111,106,92
112,106,92
113,106,93
114,106,94
115,106,95
116,106,95
117,106,96
118,106,100
119,106,102
120,106,103
0,107,100
1,107,32
2,107,32
3,107,99
4,107,88
5,107,88
6,107,90
7,107,90
8,107,92
9,107,94
10,107,113
11,107,145
12,107,148
13,107,148
14,107,146
15,107,143
16,107,142
17,107,140
18,107,138
19,107,137
20,107,134
21,107,131
22,107,130
23,107,130
24,107,130
25,107,129
26,107,128
27,107,126
28,107,126
29,107,125
30,107,123
31,107,120
32,107,42
33,107,33
34,107,33
35,107,32
36,107,32
37,107,32
38,107,31
39,107,32
40,107,31
41,107,31
42,107,31
43,107,31
44,107,30
45,107,31
46,107,30
47,107,30
48,107,30
49,107,30
50,107,30
51,107,30
52,107,30
53,107,31
54,107,31
55,107,31
56,107,31
57,107,31
58,107,31
59,107,31
60,107,31
61,107,31
62,107,31
63,107,31
64,107,31
65,107,31
66,107,31
67,107,31
68,107,31
69,107,31
70,107,32
71,107,31
72,107,32
73,107,32
74,107,32
75,107,32
76,107,32
77,107,32
78,107,33
79,107,33
80,107,34
81,107,34
82,107,33
83,107,34
84,107,33
85,107,33
86,107,34
87,107,33
88,107,34
89,107,34
90,107,34
91,107,34
92,107,36
93,107,76
94,107,97
95,107,125
96,107,116
97,107,89
98,107,88
99,107,87
100,107,86
101,107,85
102,107,85
103,107,84
104,107,83
105,107,83
106,107,83
107,107,84
108,107,84
109,107,84
110,107,85
111,107,85
112,107,85
113,107,86
114,107,87
115,107,89
116,107,90
117,107,92
118,107,93
119,107,92
120,107,92
0,108,92
1,108,92
2,108,92
3,108,85
4,108,31
5,108,88
6,108,92
7,108,92
8,108,93
9,108,94
10,108,96
11,108,97
12,108,112
13,108,141
14,108,145
15,108,143
16,108,141
17,108,140
18,108,138
19,108,137
20,108,134
21,108,130
22,108,130
23,108,130
24,108,130
25,108,129
26,108,128
27,108,126
28,108,125
29,108,124
30,108,123
31,108,118
32,108,34
33,108,33
34,108,32
35,108,32
36,108,32
37,108,32
38,108,32
39,108,31
40,108,31
41,108,31
42,108,31
43,108,31
44,108,31
45,108,30
46,108,31
47,108,30
48,108,30
49,108,30
50,108,30
51,108,30
52,108,30
53,108,30
54,108,31
55,108,31
56,108,31
57,108,31
58,108,31
59,108,31
60,108,31
61,108,31
62,108,31
63,108,31
64,108,31
65,108,32
66,108,31
67,108,31
68,108,31
69,108,31
70,108,32
71,108,32
72,108,32
73,108,32
74,108,32
75,108,32
76,108,33
77,108,33
78,108,33
79,108,32
80,108,33
81,108,33
82,108,33
83,108,34
84,108,32
85,108,35
86,108,34
87,108,34
88,108,34
89,108,34
90,108,35
91,108,35
92,108,36
93,108,80
94,108,115
95,108,119
96,108,107
97,108,102
98,108,100
99,108,87
100,108,83
101,108,82
102,108,81
103,108,80
104,108,79
105,108,80
106,108,80
107,108,79
108,108,79
109,108,79
110,108,80
111,108,81
112,108,83
113,108,86
114,108,89
115,108,90
116,108,90
117,108,90
118,108,91
119,108,92
120,108,94
0,109,83
1,109,32
2,109,32
3,109,110
4,109,101
5,109,102
6,109,103
7,109,104
8,109,105
9,109,107
10,109,113
11,109,123
12,109,108
13,109,102
14,109,103
15,109,121
16,109,140
17,109,139
18,109,138
19,109,137
20,109,134
21,109,130
22,109,130
23,109,130
24,109,129
25,109,129
26,109,128
27,109,126
28,109,125
29,109,124
30,109,123
31,109,121
32,109,75
33,109,33
34,109,33
35,109,33
36,109,32
37,109,32
38,109,32
39,109,32
40,109,32
41,109,31
42,109,31
43,109,31
44,109,31
45,109,30
46,109,31
47,109,31
48,109,30
49,109,30
50,109,30
51,109,30
52,109,30
53,109,30
54,109,30
55,109,30
56,109,30
57,109,30
58,109,30
59,109,30
60,109,30
61,109,30
62,109,30
63,109,30
64,109,30
65,109,30
66,109,30
67,109,30
68,109,30
69,109,30
70,109,31
71,109,31
72,109,31
73,109,31
74,109,31
75,109,31
76,109,31
77,109,32
78,109,32
79,109,32
80,109,32
81,109,32
82,109,33
83,109,33
84,109,33
85,109,33
